,timestamp,category,state,customer,product,scaled_price,rating
10649624,2017-08-25 08:58:52,7,22,18061,21754,-0.10014828981436834,1
10649759,2018-07-22 22:00:26,7,22,750,20023,0.23586902146927963,1
10649894,2018-07-22 22:00:26,7,22,750,21603,-0.3489537871091237,1
10650029,2018-07-22 22:00:26,7,22,750,27009,-0.3489537871091237,1
10650164,2018-07-22 22:00:26,7,22,750,10184,-0.3489537871091237,1
10650299,2018-07-22 22:00:26,7,22,750,29164,-0.3489537871091237,1
10651649,2017-12-02 11:07:58,7,22,17350,20488,-0.39550209877006454,0
10653134,2017-10-30 17:56:14,7,22,61107,6236,-0.10014828981436834,1
10655024,2017-11-27 09:14:52,7,22,26162,30314,-0.10014828981436834,0
10655834,2017-11-16 17:36:57,7,22,12314,26676,-0.3489537871091237,0
10656374,2017-12-04 16:58:17,7,22,71155,4387,-0.39550209877006454,1
10658129,2017-12-04 16:58:17,7,22,71155,12133,-0.39550209877006454,1
10658399,2017-10-10 08:10:14,7,22,51174,4778,-0.4532368497937144,0
10660019,2018-01-15 17:03:23,7,22,370,20098,-0.3489537871091237,0
10660289,2017-10-03 18:49:41,7,22,46452,10778,-0.3799683227829852,0
10661391,2017-03-07 20:32:03,7,22,12120,4107,-0.3419556354698935,0
10661574,2017-05-17 04:26:46,7,22,88459,4107,-0.3419556354698935,0
10663115,2017-01-30 23:40:39,7,22,73227,17789,-0.41495908097913664,0
10663437,2018-03-13 07:45:39,7,22,92972,19182,-0.518075785057189,1
10663580,2018-03-26 13:02:31,7,22,5858,16143,-0.15634556812939937,0
10663970,2018-08-19 20:45:16,7,22,13955,9158,-0.2941879489021171,1
10663984,2018-07-04 16:35:27,7,22,39352,9158,-0.2941879489021171,0
10664026,2018-05-14 15:18:23,7,22,25663,26481,-0.2941879489021171,0
10664250,2018-08-01 13:37:13,7,22,76123,7545,-0.18815534830771882,1
10664516,2018-05-02 22:40:22,7,22,31596,18709,-0.36841076931819583,1
10664782,2018-04-13 17:38:50,7,22,7318,5003,-0.36841076931819583,0
10664796,2018-05-25 22:07:54,7,22,7330,5003,-0.36841076931819583,0
10665006,2018-08-24 16:35:15,7,22,35978,2270,-0.18815534830771882,1
10665062,2018-05-20 21:13:33,7,22,27575,23571,-0.4002205494965153,0
10666598,2017-04-05 17:58:30,7,22,79110,14959,-0.593730045581292,1
10667461,2017-10-17 17:12:36,7,8,76924,24230,-0.46930078878376574,0
10672049,2017-09-17 14:12:52,7,8,15926,13325,-0.20421928729777017,0
10672494,2018-01-24 12:33:01,7,6,66366,20809,0.4533418852883904,1
10672521,2018-01-24 12:33:01,7,6,66366,16969,0.7184233867743861,1
10672656,2017-12-16 17:33:23,7,6,38775,12257,-0.5486661903286728,0
10673557,2018-04-18 14:22:18,7,22,50098,3178,-0.5651012434208046,0
10673642,2017-09-29 16:41:06,7,22,68624,12696,-0.5704028734505244,1
10673727,2017-08-24 21:26:52,7,22,1191,12696,-0.5704028734505244,1
10673812,2018-03-31 19:16:29,7,22,18555,12696,-0.5704028734505244,1
10674067,2017-10-18 13:34:48,7,22,18061,13178,-0.5704028734505244,1
10674407,2017-10-10 18:31:36,7,22,60216,13178,-0.5704028734505244,0
10674832,2017-10-10 18:31:36,7,22,60216,2749,-0.5704028734505244,0
10674917,2017-10-18 13:34:48,7,22,18061,1113,-0.5704028734505244,1
10675087,2017-10-26 15:43:23,7,22,51835,1113,-0.5704028734505244,0
10675342,2017-09-18 18:53:15,7,22,22936,15668,-0.5704028734505244,0
10675512,2017-09-18 18:53:15,7,22,22936,2359,-0.5704028734505244,0
10675597,2017-09-18 18:53:15,7,22,22936,10850,-0.5704028734505244,0
10676022,2017-08-20 19:18:04,7,22,48417,18253,-0.5704028734505244,1
10676362,2017-12-29 15:30:54,7,22,61966,14370,-0.5704028734505244,1
10676447,2017-12-29 15:30:54,7,22,61966,10494,-0.5704028734505244,1
10676532,2017-12-29 15:30:54,7,22,61966,13968,-0.5704028734505244,1
10676882,2017-12-23 19:22:18,7,22,73601,10854,-0.41665560258864703,1
10677102,2017-11-23 15:05:54,7,22,42299,10854,-0.45058603477885445,1
10677112,2018-03-30 21:23:29,7,22,57273,10854,-0.40605234252920724,1
10677492,2018-01-09 19:54:10,7,22,52370,29774,-0.41665560258864703,1
10677592,2018-01-06 05:15:19,7,22,13836,29774,-0.41665560258864703,0
10677662,2017-10-19 21:07:38,7,22,2724,29774,-0.41665560258864703,1
10677882,2017-11-25 14:40:05,7,22,19832,29774,-0.45058603477885445,0
10677932,2018-04-30 13:40:10,7,22,4975,29774,-0.40605234252920724,1
10677982,2017-10-07 17:46:00,7,22,14344,29774,-0.41665560258864703,0
10678002,2018-04-07 12:55:00,7,22,28320,29774,-0.40605234252920724,0
10678162,2018-03-08 16:15:47,7,22,78445,29774,-0.40605234252920724,0
10678422,2018-01-06 03:39:33,7,22,13836,29774,-0.41665560258864703,1
10678432,2017-10-06 23:32:02,7,22,8736,29774,-0.41665560258864703,1
10678692,2018-01-03 10:43:02,7,22,16273,31206,-0.5274596702097931,0
10678732,2018-02-21 21:15:04,7,22,2796,31206,-0.5274596702097931,0
10678782,2018-04-18 11:11:51,7,22,68358,1393,-0.5142055951354934,1
10678872,2018-06-16 16:39:47,7,22,10076,22128,-0.5009515200611936,1
10679172,2018-07-27 15:41:39,7,22,32026,28646,0.18826038380239488,0
10679235,2018-03-13 14:46:52,7,22,22054,28646,0.18826038380239488,1
10679361,2017-12-16 17:33:23,7,22,38775,28646,0.18826038380239488,0
10679676,2018-03-19 07:49:47,7,22,85729,1186,-0.0768211176836007,1
10679865,2018-08-16 13:54:18,7,22,70744,12797,-0.27828305881295734,0
10680180,2018-04-29 19:12:53,7,22,10992,15107,-0.023804817386401583,1
10680558,2018-03-19 07:49:47,7,22,85729,26984,-0.299489578931837,1
10681377,2018-01-30 16:10:05,7,22,78830,7611,1.0365211885575807,0
10681818,2018-03-27 09:08:33,7,22,43987,13683,-0.19345697833743875,1
10683732,2018-07-20 10:07:02,7,16,45702,25509,-0.1356692110134917,0
10684092,2018-05-25 22:07:54,7,16,7330,18709,-0.3848458224103276,0
10685532,2017-04-20 09:04:14,7,22,31754,21146,-0.20936186842659849,1
10685562,2017-04-20 08:47:18,7,22,31754,21146,-0.20936186842659849,0
10685772,2018-03-20 16:35:13,7,22,28333,25693,-0.4532368497937144,1
10686012,2017-04-02 10:30:10,7,22,66152,11034,-0.3472042491993162,1
10686072,2017-03-16 14:36:05,7,22,21903,11034,-0.3472042491993162,0
10689381,2017-11-24 08:54:06,7,4,54377,26008,-0.31592463202396864,1
10689566,2018-07-13 11:31:43,7,4,4133,17096,-0.31592463202396864,1
10691710,2017-04-03 10:11:36,7,22,19422,9196,-0.07735128068657265,1
10691879,2017-08-02 19:59:40,7,22,69080,9196,-0.07735128068657265,1
10693062,2017-08-02 17:13:38,7,22,59700,13222,0.9140535348710507,0
10694319,2018-01-16 11:56:07,7,22,6765,9125,-0.42778902565105886,1
10694379,2018-07-23 08:06:43,7,22,58132,9125,-0.36894093232116787,1
10694679,2018-04-23 00:26:17,7,22,46353,24231,-0.5173865731533254,0
10695309,2018-08-09 19:36:11,7,22,60690,25875,-0.2894164818753691,1
10695384,2018-06-10 22:58:41,7,22,64829,5993,-0.1886855113106908,0
10695519,2018-05-22 18:00:58,7,22,76736,28281,-0.1886855113106908,0
10695609,2018-01-18 10:21:56,7,22,87170,12136,-0.2894164818753691,0
10695624,2018-04-22 20:19:12,7,22,25312,30964,0.1347139205022238,0
10695718,2017-12-20 19:10:19,7,22,93443,15141,0.18826038380239488,1
10696164,2018-06-28 08:46:32,7,20,41106,30965,-0.3954490824697674,0
10697293,2017-03-09 18:15:38,7,22,75983,733,3.7645279366502575,1
10697500,2017-05-26 07:36:03,7,22,75983,733,3.7645279366502575,1
10699998,2018-04-20 17:52:08,7,22,63027,4068,-0.20459040139985052,0
10701132,2018-01-27 11:28:32,7,22,24139,12375,-0.3631091392884759,0
10702061,2018-08-20 23:18:27,7,22,80925,13212,-0.36841076931819583,0
10703236,2017-04-11 13:00:12,7,8,53702,16815,-0.38431565940735557,0
10703376,2017-02-20 19:58:47,7,22,17947,8618,-0.596380860596152,0
10706726,2018-08-02 15:57:13,7,4,65624,4756,-0.3954490824697674,0
10707518,2018-08-16 13:12:38,7,16,72425,10044,-0.296838763916977,0
10707737,2018-08-16 13:12:38,7,16,72425,28946,-0.296838763916977,0
10707956,2018-08-16 13:12:38,7,16,72425,26781,-0.296838763916977,0
10708169,2018-08-15 16:58:08,7,22,30810,20149,-0.6043333056407318,0
10708909,2018-06-23 17:45:33,7,19,50414,20498,0.3476273824957754,1
10710421,2017-05-16 10:49:26,7,22,3517,7717,-0.0985578008054523,1
10710491,2017-05-16 10:49:26,7,22,3517,7717,-0.0985578008054523,0
10711261,2018-06-28 00:41:07,7,12,70946,1152,-0.36894093232116787,0
10711637,2017-10-03 14:05:27,7,22,14306,1937,-0.023804817386401583,0
10712233,2017-11-05 16:14:34,7,21,2663,2392,-0.024334980389373543,0
10712271,2018-07-22 20:44:34,7,21,60051,22571,-0.18338388128097088,1
10712437,2018-06-13 12:48:42,7,22,6034,7780,-0.27881322181592927,0
10714030,2017-11-28 21:53:19,7,22,84297,21630,-0.4749735329155661,0
10736480,2018-05-01 19:00:40,63,22,1436,4204,-0.2941879489021171,1
10739936,2017-04-01 15:58:40,63,22,80096,20897,24.782522091673062,1
10741347,2017-08-12 19:07:37,63,16,55633,19488,-0.10868391416221738,0
10748983,2018-03-16 12:03:48,63,22,17411,6151,0.9251869579334626,0
10753217,2018-02-20 19:41:41,63,22,85649,16230,1.0312195585278607,1
10754754,2017-12-03 13:19:25,63,22,25103,27667,-0.3737123993479157,0
10755504,2017-08-16 16:24:16,63,22,44755,4775,-0.14044067804023963,1
10755704,2017-05-12 20:43:44,63,22,37804,2114,0.5540728558530688,0
10756454,2017-02-21 16:40:07,63,22,5379,28978,0.3997954219882194,1
10756554,2017-11-14 20:08:13,63,22,42598,28978,0.44273862522895063,1
10756604,2017-11-14 20:08:13,63,22,42598,28978,0.44273862522895063,0
10757154,2017-07-19 22:22:34,63,22,82549,19899,0.36851580481287183,1
10757976,2017-08-11 10:15:46,63,22,48075,8351,-0.1617002144594165,0
10758513,2017-07-11 09:15:43,63,8,85971,25751,-0.5699257267478497,0
10760311,2018-07-13 12:21:43,63,20,30267,25030,3.3541287560496396,0
10761071,2018-07-24 15:29:32,63,8,54549,30486,-0.23640018157817,1
10762122,2018-04-22 23:05:38,63,22,44703,28126,-0.49835372134663086,0
10771400,2017-11-29 16:42:28,52,20,33965,26585,0.0663228931188369,0
10771440,2017-05-27 14:03:20,52,20,58979,29571,0.36321417478315193,1
10771460,2017-04-09 20:04:37,52,20,70328,28620,-0.5327613002395131,0
10771520,2017-07-22 17:55:13,52,20,32207,4590,-0.10332926783220026,1
10772528,2017-04-29 20:09:24,31,22,71138,14071,-0.26290833172676953,1
10772588,2017-12-13 21:24:35,31,22,33220,10877,-0.20989203142957044,1
10772608,2017-12-13 21:24:35,31,22,33220,10877,-0.20989203142957044,0
10772788,2017-06-15 19:23:37,31,22,34395,3361,-0.2792373522183069,0
10772808,2018-01-29 21:34:59,31,22,17279,21671,-0.20989203142957044,1
10772828,2018-01-29 21:34:59,31,22,17279,29533,-0.20989203142957044,1
10772928,2017-04-07 12:03:36,31,22,9346,21499,-0.26290833172676953,1
10772948,2017-04-07 12:03:36,31,22,9346,20082,-0.26290833172676953,1
10773408,2017-06-03 00:08:15,31,22,25569,13053,-0.2792373522183069,0
10773448,2017-10-21 21:59:17,31,22,64933,20233,-0.20989203142957044,0
10773788,2017-06-03 17:59:48,31,22,45202,29361,-0.2792373522183069,0
10773888,2017-09-16 13:30:59,31,22,65291,31077,-0.20989203142957044,1
10774088,2018-07-22 18:14:45,31,22,21115,2271,-0.18338388128097088,1
10774128,2017-10-16 19:03:26,31,22,41057,8095,-0.20989203142957044,1
10774428,2017-09-16 18:33:08,31,22,560,19278,-0.2894164818753691,0
10775036,2017-06-18 19:51:54,31,15,1805,30715,-0.46967190288584615,0
10775080,2017-03-07 16:37:01,31,15,90509,30715,-0.4749735329155661,1
10775520,2017-11-29 18:09:37,31,15,53090,21641,-0.4855767929750059,1
10775696,2017-08-21 16:14:39,31,15,50971,21641,-0.5014816830641656,1
10776488,2017-07-12 18:06:01,31,15,57641,21915,-0.46967190288584615,1
10776884,2017-02-13 18:39:12,31,15,70468,12723,-0.4749735329155661,0
10777148,2017-04-30 20:33:21,31,15,24887,28989,-0.5014816830641656,1
10777192,2017-06-26 11:44:18,31,15,33577,16477,-0.5014816830641656,0
10777236,2017-06-26 11:44:18,31,15,33577,16477,-0.5014816830641656,0
10777324,2017-08-21 16:14:39,31,15,50971,16626,-0.5120849431236054,1
10777368,2017-08-21 16:14:39,31,15,50971,7326,-0.5120849431236054,1
10777412,2017-06-15 09:49:50,31,15,39012,1241,-0.5014816830641656,0
10777896,2017-06-21 14:59:31,31,15,65993,5432,-0.46967190288584615,1
10778160,2017-05-15 20:52:13,31,15,73271,16528,-0.5014816830641656,0
10778380,2017-10-18 16:53:02,31,4,12477,4376,-0.5168564101503533,1
10779019,2018-03-05 15:57:07,31,22,91286,12,0.3987350959822753,0
10780328,2017-03-16 22:26:33,31,22,31194,14149,0.3987350959822753,1
10781824,2017-03-04 15:23:15,31,22,47989,20505,0.17712696073998307,1
10784442,2018-07-21 04:59:38,31,22,50676,5968,0.6118606231770158,1
10787808,2018-02-28 15:57:47,31,22,77315,27052,0.17712696073998307,0
10788413,2017-07-21 19:58:21,31,22,10643,12209,-0.4664909248680142,1
10789243,2017-12-15 15:09:49,31,15,22150,11997,-0.3588678352647,1
10790357,2018-02-01 18:32:02,57,22,86245,18249,0.29423996809649594,0
10791633,2017-11-05 12:10:00,57,22,34419,18249,0.29423996809649594,0
10791749,2018-03-31 14:20:46,57,22,72449,13265,-0.02385783368669881,0
10794417,2018-03-31 14:20:46,57,22,72449,29591,0.1351910672048986,0
10805553,2018-03-23 17:45:48,57,22,43350,21272,-0.039762723775858544,0
10811005,2018-03-22 10:58:13,57,22,66549,21272,-0.039762723775858544,0
10819009,2018-04-26 18:32:43,57,22,41560,18327,-0.2359760511757924,0
10822605,2018-03-06 19:56:34,57,22,71214,28761,0.08190968540621343,0
10822721,2018-03-01 02:35:23,57,22,82064,28761,0.08190968540621343,0
10823069,2018-04-23 14:31:55,57,22,82064,28761,0.08190968540621343,0
10826433,2018-03-27 17:19:28,57,22,1098,27172,0.3312453457039409,1
10827013,2017-10-02 15:49:23,57,22,22551,9108,0.29423996809649594,0
10827825,2018-06-16 08:33:44,57,22,64700,10348,-0.06123432539622417,0
10832465,2017-07-28 16:03:38,57,22,87827,23036,-0.2889923514729915,1
10833277,2017-08-15 13:56:14,57,22,7364,23036,-0.2889923514729915,1
10841861,2018-03-04 18:51:32,57,22,28986,10065,-0.23592303487549526,0
10846617,2018-02-26 09:41:18,57,22,86723,18034,0.3631611584828548,0
10848473,2018-02-28 15:39:15,57,22,63763,18034,0.3313513783045353,0
10851489,2018-04-20 20:37:50,57,22,48118,18034,0.29376282139382115,0
10853345,2018-06-15 18:01:49,57,22,47930,18034,0.29376282139382115,0
10859493,2018-03-27 10:06:23,57,22,10255,5458,0.24122366779929683,1
10872949,2017-08-22 20:29:26,57,22,82549,3790,0.2783350780073362,1
10873065,2017-07-20 11:20:52,57,22,535,22284,0.24095858629781078,0
10876777,2018-02-27 12:21:57,57,22,23137,22284,0.13492598570341255,1
10880025,2017-08-14 18:56:03,57,22,47406,20269,0.34725626839369506,0
10880721,2018-01-26 21:34:07,57,22,72341,30887,0.08190968540621343,0
10881649,2017-10-20 23:02:08,57,22,49656,31270,0.38436767860173443,1
10882925,2017-07-13 21:03:44,57,22,74412,398,0.4532888689880933,0
10883041,2017-07-13 21:03:44,57,22,74412,398,0.4532888689880933,0
10887681,2018-07-19 07:38:53,57,22,37284,16174,0.1881543512018004,0
10891161,2018-02-25 15:27:02,57,22,48224,28090,0.11928617711573887,1
10891393,2017-09-01 13:44:38,57,22,46501,1593,0.40027256869089417,0
10891973,2018-01-26 12:00:35,57,22,5092,8037,-0.23592303487549526,0
10892669,2018-01-27 00:10:10,57,22,78020,8037,-0.23592303487549526,0
10893133,2018-02-05 12:14:18,57,22,37468,8037,-0.23592303487549526,0
10895221,2018-01-26 20:03:07,57,22,65867,8037,-0.23592303487549526,1
10896265,2018-04-18 14:48:57,57,22,72851,8037,-0.23592303487549526,0
10899165,2017-09-22 17:41:49,57,22,23223,25715,-0.1299434505813942,1
10900557,2018-04-17 22:02:50,57,22,67961,25715,-0.18295975087859329,0
10906241,2018-02-01 18:32:02,57,22,86245,6184,-0.251827924964655,0
10908561,2018-02-06 11:53:02,57,22,61731,17848,-0.09304410557454364,0
10909721,2017-05-18 12:50:34,57,22,84850,3164,0.01325357652134057,0
10910765,2017-02-05 17:43:31,57,22,66949,4454,0.02915846661050038,0
10911113,2018-04-01 00:27:33,57,22,90700,7640,0.3631611584828548,0
10911809,2018-02-24 17:49:15,57,22,61604,1145,0.18794228600061166,0
10914593,2017-11-20 15:33:26,57,22,43896,18104,0.29423996809649594,0
10914941,2017-03-06 11:34:20,57,22,64921,30094,0.02915846661050038,1
10915637,2017-02-05 23:52:10,57,22,78067,28301,-0.02385783368669881,0
10916565,2018-03-08 20:06:30,57,22,89623,23080,0.1882073675020977,0
10917029,2017-05-13 09:03:16,57,22,50113,3634,0.01325357652134057,0
10918421,2017-07-13 19:56:22,57,22,71871,27782,0.10868291705629905,1
10918769,2017-02-05 23:52:09,57,22,78067,29834,0.40027256869089417,0
10919001,2017-02-05 23:52:09,57,22,78067,18457,0.40027256869089417,0
10920393,2017-12-05 15:25:21,57,22,72666,10245,-0.2359760511757924,0
10923873,2018-04-24 17:06:54,57,22,86245,17053,0.13492598570341255,0
10924337,2018-05-22 15:45:04,57,22,13632,17053,0.13492598570341255,1
10927469,2017-02-01 22:23:47,57,22,71890,20066,-0.23592303487549526,1
10937097,2017-04-26 20:15:59,57,22,16136,28767,0.013147543920746192,0
10937561,2017-02-02 18:59:30,57,22,11535,28767,-0.023963866287293186,0
10945608,2018-04-02 12:22:06,57,22,91393,3982,-0.23592303487549526,0
10948919,2017-06-18 22:46:42,57,8,430,15303,-0.1409708410432116,0
10955749,2017-09-03 10:41:08,57,22,68422,558,0.892847014752171,1
10957840,2017-07-20 18:59:34,57,22,62827,4952,0.717893223771414,0
10958209,2018-01-03 22:09:24,57,22,42456,13148,1.195039926446206,1
10959562,2017-11-23 12:35:59,57,22,25923,615,0.5058280225826176,1
10960177,2018-05-03 19:31:30,57,22,12951,11246,1.9902844309041927,1
10968510,2017-09-17 20:41:21,57,15,83601,30872,0.7926462071904649,1
10970220,2017-08-30 11:47:52,57,20,64340,3535,-0.029636610419093455,0
10972295,2018-03-09 08:23:05,57,16,73150,2619,1.4553499609054537,0
10980082,2018-04-22 18:56:04,40,22,13687,32085,-0.18295975087859329,0
10980546,2018-01-13 21:59:42,40,22,35802,4981,-0.12989043428109703,1
10984619,2017-10-21 17:56:41,40,22,68572,8723,-0.5275126865100904,1
10989464,2018-04-24 14:31:39,40,8,54161,11382,1.0629763224058832,0
10990972,2017-03-26 18:25:32,40,22,6969,30758,0.02868131990782557,0
10996008,2017-08-04 15:17:18,40,22,17664,16754,-0.23640018157817,1
10997436,2017-08-28 15:14:21,40,22,83042,16754,-0.23640018157817,0
11000787,2018-07-27 22:11:39,40,16,40645,6117,-0.2624311850240948,0
11000970,2018-08-05 16:31:22,40,16,68830,6117,-0.2624311850240948,0
11001641,2018-07-12 01:27:52,40,16,31416,3104,-0.1351390480105197,0
11002265,2017-06-10 18:08:15,40,22,19778,28569,-0.10878994676281177,0
11002490,2017-01-30 23:40:40,40,22,73227,28569,-0.10868391416221738,0
11002940,2017-05-08 13:29:57,40,22,52477,28569,-0.10878994676281177,0
11003990,2017-05-11 14:39:53,40,22,36720,25399,-0.10878994676281177,0
11006390,2017-06-22 13:35:21,40,22,36720,11297,-0.10878994676281177,1
11006615,2017-11-28 22:24:18,40,22,20870,11297,-0.0769801665844923,0
11010065,2017-02-20 14:21:09,40,22,68732,26219,-0.10868391416221738,0
11010257,2018-01-12 23:26:38,40,4,73623,15510,-0.15634556812939937,0
11010296,2017-11-02 12:07:58,40,4,39953,30416,-0.07735128068657265,0
11014638,2017-03-22 12:27:15,40,8,10152,20227,0.29423996809649594,1
11015828,2018-05-15 00:08:11,40,8,9075,4408,0.2836367080370561,0
11017613,2017-05-02 14:50:31,40,8,7117,15062,1.0890073258518078,0
11018684,2018-03-01 11:48:05,40,8,34321,11382,1.0890073258518078,1
11024141,2017-06-06 13:34:51,40,8,90061,14077,0.9082217418383589,1
11026222,2018-06-19 08:56:08,40,5,19977,2305,-0.40605234252920724,1
11027867,2018-07-07 16:56:54,40,20,9352,18956,-0.5014816830641656,1
11027891,2017-11-30 19:12:21,40,22,54645,21708,0.28893833806677605,1
11028776,2018-05-12 09:14:29,50,22,93318,12417,-0.0768211176836007,1
11029166,2018-05-01 15:24:51,50,22,4038,20914,-0.0768211176836007,1
11029374,2018-04-27 09:51:29,50,22,82878,22285,-0.0768211176836007,1
11029562,2018-06-18 09:30:44,50,15,39215,12090,-0.039709707475561316,1
11031205,2018-02-14 11:43:40,50,22,64917,11340,-0.24647327863463786,1
11032621,2018-02-14 11:43:40,50,22,64917,26307,-0.10863089786192016,1
11032729,2018-04-04 22:18:33,50,22,78381,26307,-0.10863089786192016,1
11033125,2018-04-18 19:04:52,50,22,54011,26307,-0.10863089786192016,0
11035249,2018-03-23 15:50:12,50,22,41249,17280,-0.0768211176836007,1
11035861,2018-03-29 16:39:11,50,22,23087,30792,-0.24647327863463786,0
11039417,2018-02-22 11:59:21,50,8,29796,29322,-0.37424256235088776,0
11041880,2018-02-16 16:30:42,50,15,65247,1341,0.4374369951992307,0
11042314,2016-10-08 17:43:25,50,22,44859,19145,-0.18338388128097088,0
11043515,2017-09-08 16:38:41,47,22,65512,16540,-0.18820836460801607,1
11044997,2017-07-03 13:20:54,47,22,85412,6832,-0.18338388128097088,1
11045491,2017-07-20 23:03:33,47,22,79843,6832,-0.18338388128097088,0
11045738,2017-07-20 23:03:33,47,22,79843,6832,-0.18338388128097088,0
11049196,2017-11-27 16:58:45,47,22,1391,6832,-0.18338388128097088,0
11050184,2017-07-09 08:58:27,47,22,17789,6832,-0.18338388128097088,1
11052407,2017-05-19 15:41:12,47,22,50258,6832,-0.18338388128097088,1
11052654,2017-05-19 15:41:12,47,22,50258,6832,-0.18338388128097088,0
11055124,2017-08-11 18:47:41,47,22,18238,6832,-0.18338388128097088,1
11057100,2017-10-19 21:47:37,47,22,82634,6832,-0.18338388128097088,0
11057347,2018-05-09 17:41:08,47,22,58534,6832,-0.19928877137013062,1
11057841,2017-09-17 09:59:15,47,22,83084,6832,-0.18338388128097088,1
11062534,2017-07-21 20:37:36,47,22,21678,6832,-0.18338388128097088,0
11064263,2018-04-06 09:53:08,47,22,37856,6832,-0.19928877137013062,0
11065745,2017-05-12 19:10:36,47,22,44670,6832,-0.18338388128097088,0
